gene_id	logFC	logCPM	LR	PValue	FDR	gene
ENSG00000215790	-0.191797265000001	6.4782115575	-4.47018300642109	0.104892678828204	0.793965587748715	SLC35E2
ENSG00000117408	-0.109253887333328	7.03026364031482	-5.49429497291217	0.533745051173612	0.968706356916917	IPO13
ENSG00000196526	0.188441881000004	6.35064264766667	-3.28978018499352	0.0221474440738321	0.598667852219734	AFAP1
ENSG00000167513	0.0441329893333373	7.84480012287037	-5.66058681586195	0.875308954047541	0.996017801545901	CDT1
ENSG00000122574	0.122421590333336	6.19441553274074	-4.92993324102039	0.202956060406116	0.883945596800842	WIPF3
ENSG00000145012	0.354293175000003	8.47557954481482	-4.52885320170366	0.113799590204272	0.804877935321185	LPP
ENSG00000169764	-0.250307070666663	6.23935566090741	-3.52327332590185	0.0298629794136849	0.621344803391373	UGP2
ENSG00000175305	-0.143333067999996	6.10976685831481	-4.65342704182427	0.135602765856518	0.822126736523634	CCNE2
ENSG00000165714	-0.148921258999996	6.33289287440741	-4.00526566388512	0.0559769517576175	0.699660681007218	LOH12CR1
ENSG00000163877	0.220853675000006	7.96787727416667	-4.94471654721763	0.207526747039819	0.886062395131402	SNIP1
ENSG00000161940	-0.260580628666661	6.10195972487037	-3.79622630395229	0.0425316691229067	0.657211403670831	BCL6B
ENSG00000127249	-0.0746031123333308	6.01353693412963	-5.43727290141255	0.474405289629023	0.95933486127971	ATP13A4
ENSG00000064961	-0.317389209666658	8.9337204275	-4.76138176049562	0.15830393808128	0.842340014570181	HMG20B
ENSG00000110848	-0.251138711666661	8.25126843864815	-5.47507214311507	0.512381017094725	0.964569438658658	CD69
ENSG00000168418	-0.136285981333329	6.10747379607407	-4.50138376596629	0.109530410467152	0.801417722472667	KCNG4
ENSG00000103150	-0.283254128999997	6.67906308225926	-3.8901550559603	0.0480965094781868	0.680084382592847	MLYCD
ENSG00000217950	-0.093000204666664	6.69027693674074	-5.4427887030438	0.47965069261648	0.960302108542883	AC073869.20
ENSG00000137809	-0.0215923733333288	6.20238077598148	-5.65177465314744	0.834169879449992	0.995968206969557	ITGA11
ENSG00000179833	-0.574470618999991	10.0356412361667	-3.2824094806099	0.0219404731757796	0.598667852219734	SERTAD2
ENSG00000213931	-0.141458212999998	6.26144655422222	-4.82216944160951	0.172961253429806	0.863732263685506	HBE1
ENSG00000177494	0.0200793606666672	8.68232984959259	-5.6699059223713	0.9476375611853	0.997304233524227	ZBED2
ENSG00000143258	0.148572961000003	6.22480984112963	-4.88486099131578	0.189730711354814	0.876734846038305	USP21
ENSG00000187010	0.0522337996666717	6.19239087494444	-5.49380278099786	0.533178326203333	0.968706356916917	RHD
ENSG00000115307	0.234477331000002	7.48361854892593	-5.02530942922126	0.234700376680074	0.897069368726957	AUP1
ENSG00000116688	0.093059871000003	8.61006342975926	-5.56941993458881	0.636475061361434	0.977779091844561	MFN2
ENSG00000231649	-0.0337546423333333	6.18923453505556	-5.6069298902356	0.70670571362969	0.985796243866814	RP11-388B24.1
ENSG00000154258	0.060750868000004	6.29725678266667	-5.45502561102212	0.491633334599406	0.962380853020728	ABCA9
ENSG00000099958	0.246905161666673	6.21227311501852	-3.49972991946104	0.0289724123087821	0.619255896605788	DERL3
ENSG00000137501	0.00446242100000571	6.30608231653704	-5.67098794311119	0.964733389292613	0.997355215512673	SYTL2
ENSG00000198832	-0.0447298533333322	6.38170719398148	-5.61675862461968	0.728859889385815	0.98845022016041	RP3-412A9.11
ENSG00000168928	0.129133171000004	6.06309431361111	-4.65340153841648	0.135597853166064	0.822126736523634	CTRB2
ENSG00000179588	-0.0223174713333272	8.4908664455	-5.66922326065985	0.939289326035826	0.997076204488219	ZFPM1
ENSG00000233198	-0.0638194506666645	6.40058389442593	-5.384561736871	0.428542135368325	0.948509931930899	BX255925.1
ENSG00000142511	0.0738670033333415	6.19300859881481	-5.32123015065743	0.381741874742893	0.940268028111196	GPR32
ENSG00000131732	-0.0640043016666612	6.17529677368519	-5.37355688053887	0.419826382285662	0.948175873860096	ZCCHC9
ENSG00000095596	0.0418885776666684	6.31814191477778	-5.61716215199743	0.729815286885583	0.98845022016041	CYP26A1
ENSG00000130222	0.371708376666673	7.20744565875926	-4.76026544168204	0.158048298242696	0.842340014570181	GADD45G
ENSG00000119688	0.134298990666671	6.58403114701852	-5.01645109606252	0.231513883279727	0.897069368726957	ABCD4
ENSG00000125386	-0.180254207999996	7.44051311222222	-4.83341003853639	0.175838276586264	0.86663485265551	C4orf8
ENSG00000137574	-0.0760864959999941	7.47394432764815	-5.60484122673316	0.702248250120037	0.985796243866814	TGS1
ENSG00000121350	0.178112086000004	7.09153554974074	-4.85790121969037	0.182299315702696	0.873177319522902	PYROXD1
ENSG00000039123	-0.057595177666661	7.77514385146296	-5.64466371219087	0.807558405137743	0.995968206969557	SKIV2L2
ENSG00000172738	-0.165328118333327	6.43241181064815	-4.555178333951	0.11806281155577	0.806961180474336	TMEM217
ENSG00000105245	-0.112447023999995	6.08825463675926	-5.1202487844686	0.27244192707802	0.913267500044595	NUMBL
ENSG00000205035	0.0253286016666694	6.18565446316667	-5.64347504196198	0.803485436858496	0.995968206969557	AC130364.2
ENSG00000147099	-0.0104329796666622	6.42339346044444	-5.66763855909469	0.923361449777854	0.996435254297681	HDAC8
ENSG00000170381	-0.0326589913333297	6.29321072242593	-5.58366010494916	0.660985921546016	0.980531694048073	SEMA3E
ENSG00000178202	0.109393147333337	6.72517732294444	-5.37948041625451	0.424484443050134	0.948271587330715	KDELC2
ENSG00000229373	-0.0668634489999986	6.415253606	-5.33817088369317	0.393505826133563	0.942645958030912	RP11-199F6.8
ENSG00000173702	-0.0702871319999954	5.96256184311111	-5.50851256633079	0.550603836835272	0.969568639271135	MUC13
ENSG00000196584	-0.0312933983333306	6.323000921	-5.6131082863003	0.720389963819961	0.987897202061462	XRCC2
ENSG00000165272	-0.169085241999997	6.02239942681481	-4.90918500848428	0.196738690182172	0.881345495834253	AQP3
ENSG00000054179	-0.0665916046666624	6.07704521318519	-5.52624313834174	0.573080075298049	0.971467229877182	ENTPD2
ENSG00000007047	0.0179196940000024	6.0246979802963	-5.64675875289295	0.814973070915592	0.995968206969557	MARK4
ENSG00000185261	-0.0300501666666655	6.3143956677963	-5.62439224607847	0.747646717501995	0.991644224028556	C5orf36
ENSG00000168036	-0.0126563136666622	6.20204682822222	-5.6626294536654	0.887058995346445	0.996390174964228	CTNNB1
ENSG00000185689	0.0915075523333382	6.22470522122222	-5.35526801183406	0.405912698155663	0.944977346651432	C6orf201
ENSG00000197838	-0.0238506633333291	6.14233540581481	-5.64033717244445	0.793149936790621	0.995968206969557	CYP2A13
ENSG00000213420	-0.0506989279999974	6.95693494914815	-5.65121257553354	0.831902365717426	0.995968206969557	GPC2
ENSG00000165192	-0.07798401533333	5.99946419344444	-5.45501458985038	0.491622319930775	0.962380853020728	ASB11
ENSG00000221878	-0.0176879323333266	6.06857319181481	-5.65408320308332	0.843848533594157	0.995968206969557	PSG7
ENSG00000149451	0.0139590246666712	6.49911031735185	-5.66019981588386	0.873209074137118	0.996017801545901	ADAM33
ENSG00000100578	-0.134947510666664	6.88132733092593	-5.46366405443803	0.50039576022303	0.962384184500078	KIAA0586
ENSG00000147724	-0.0589847193333304	6.19057739948148	-5.45235425801396	0.488975533712457	0.962380853020728	FAM135B
ENSG00000072786	-0.295293082999998	7.94543916840741	-4.84938549741132	0.180022266448111	0.871266394757826	STK10
ENSG00000151491	0.0269020713333354	6.38558575781482	-5.62303929091944	0.744200939227599	0.99009433071579	EPS8
ENSG00000182698	0.0307032920000045	6.20273204974074	-5.62271951115572	0.743394239508806	0.99009433071579	AC114803.2
ENSG00000166578	0.0227067396666705	6.19805243585185	-5.64213027579191	0.798985216996235	0.995968206969557	IQCD
ENSG00000185272	-0.0464979986666618	6.25378444546296	-5.54954018176142	0.6055278019319	0.9738577849	RBM11
ENSG00000121481	0.0983709806666715	6.20358587483333	-5.21793563760538	0.319546366443688	0.929844202715528	RNF2
ENSG00000173157	-0.0446727286666624	6.07963414618519	-5.58970731862898	0.672111792659276	0.980843726697221	ADAMTS20
ENSG00000152291	-0.0560827096666614	9.79743467822222	-5.58855184167408	0.669949357494027	0.980827604817267	TGOLN2
ENSG00000102401	0.0926023346666653	6.20939229442593	-5.22674917259284	0.324297157735661	0.929844202715528	ARMCX3
ENSG00000149582	0.16263918366667	6.36688376762963	-4.5655600864039	0.11979213032032	0.808050645711871	TMEM25
ENSG00000120280	0.0718452076666685	6.15514881633333	-5.53338352301298	0.582643725307852	0.971619883824253	CXorf21
ENSG00000183434	0.11470698366667	6.38040843025926	-5.02924826832539	0.236134200588124	0.897069368726957	TFDP3
ENSG00000196588	-0.0538725406666574	7.81155595174074	-5.62662058783982	0.753442041543342	0.991644224028556	MKL1
ENSG00000039319	-0.0112560559999988	6.673308721	-5.66809532363632	0.927588552063468	0.996435254297681	ZFYVE16
ENSG00000135723	-0.0397802533333227	8.42858924564815	-5.66480702363888	0.901156964599179	0.996435254297681	FHOD1
ENSG00000204410	-0.00227453033333003	6.41783123324074	-5.67171407381472	0.984602983094792	0.998652051145874	MSH5
ENSG00000173327	-0.441186511333326	7.97653507524074	-3.91343564789499	0.0495905400101773	0.683005374957743	MAP3K11
ENSG00000143365	-0.0590023699999991	6.12045079101852	-5.53004177235459	0.578128688173577	0.971467229877182	RORC
ENSG00000134294	-0.370690691999995	8.45252119716667	-4.66606168377201	0.138061142801639	0.822126736523634	SLC38A2
ENSG00000168765	0.101958547666673	6.17559616188889	-5.39591825000355	0.43782538200174	0.950318227202863	GSTM4
ENSG00000171189	0.162727889000004	6.10760103	-4.61448206850525	0.128326404703212	0.816144999063206	GRIK1
ENSG00000178234	-0.0561578939999965	8.08339955711111	-5.61014546562456	0.713730891987395	0.986257694664067	GALNT11
ENSG00000176788	0.29348052133334	8.89138227475926	-5.60955365403293	0.712422591379769	0.985989416198904	BASP1
ENSG00000163468	0.283507819666668	7.40130483322222	-4.80010934531912	0.167470211565925	0.85805984905419	CCT3
ENSG00000110047	-0.235967423999986	10.4528442444444	-5.43659737137479	0.473769280288436	0.959206477396584	EHD1
ENSG00000172602	0.176066729333336	6.74999852512963	-5.03885795763515	0.239676964165985	0.897621286897921	RND1
ENSG00000214595	0.180044496000004	6.21921836181482	-3.75941304814249	0.0405383508772271	0.652781183455725	EML6
ENSG00000120942	0.138599568333337	7.80744968318518	-5.228695410181	0.325358750631667	0.929844202715528	UBIAD1
ENSG00000072840	0.00232795466667302	6.14406144887037	-5.67165122456341	0.981993320622941	0.998652051145874	EVC
ENSG00000095485	0.18462048000001	10.5362615358704	-5.17362412047499	0.296985998839378	0.920313288747189	CWF19L1
ENSG00000182255	-0.143493176999995	6.06094894133333	-4.87958789895515	0.1882500057929	0.876639389996828	KCNA4
ENSG00000122035	0.0410195016666712	6.34181910540741	-5.58342079821965	0.66055508976338	0.980531694048073	RASL11A
ENSG00000183955	-0.0193512699999943	7.35929298553704	-5.66302045836802	0.889454780867337	0.996435254297681	SETD8
ENSG00000185821	-0.144853995333326	5.98900752924074	-4.77694522285466	0.16191728761826	0.848485222160385	OR6C76
ENSG00000169902	0.42719128666667	6.86449743944444	-4.80504026468207	0.168680081959761	0.861209223416987	TPST1
ENSG00000198937	-0.456486106999996	8.83166103340741	-4.72003452630223	0.149139393688649	0.831272371669066	C6orf129
ENSG00000072501	0.206343372000004	7.51889240811111	-4.3560050915961	0.0896578219368041	0.769482047753231	SMC1A
ENSG00000163214	-0.0889927126666628	6.22979531612963	-5.27132199544131	0.349816194228581	0.935303749402588	DHX57
ENSG00000106351	0.00583972966667012	6.21155109833333	-5.67011059682022	0.950415459659822	0.997304233524227	AGFG2
ENSG00000007001	0.24101773266667	6.14874051107407	-2.58091699667069	0.00906821323978222	0.486187653032614	UPP2
ENSG00000145936	0.111297148666673	6.51532114153704	-5.53018685754773	0.578323262347702	0.971467229877182	KCNMB1
ENSG00000162804	0.0652988483333372	6.13317352138889	-5.45619481221561	0.492804190729008	0.962380853020728	SNED1
ENSG00000177453	0.156180841333337	6.09568493359259	-4.40004563071582	0.095229326069152	0.780145113584404	AC114947.1
ENSG00000186468	-0.0218373013333313	9.99603270237037	-5.66872063242635	0.933816864468798	0.996867204114144	RPS23
ENSG00000102034	-0.207989489999994	8.28327754364815	-5.34955491317953	0.401704673189358	0.943399162512288	ELF4
ENSG00000218823	-0.126879559999998	6.19219491098148	-4.55320108206613	0.11773658082828	0.806869460517486	PAPOLB
ENSG00000133703	0.116247106333335	6.13822103496296	-5.02266415937975	0.233743329562241	0.897069368726957	KRAS
ENSG00000205581	0.120296952666678	10.5420938494444	-5.46878989369257	0.505720870126347	0.963706608610238	HMGN1
ENSG00000168216	-0.105997019666662	8.5474303542963	-5.53488678431501	0.584697922325175	0.972044650778253	LMBRD1
ENSG00000198589	0.140122233333337	6.28750500944444	-4.92260793858953	0.20073506739947	0.883945596800842	LRBA
ENSG00000127838	-0.027482446999997	6.45354907448148	-5.62461135664835	0.748209835172436	0.991644224028556	PNKD
ENSG00000004975	-0.129443010999996	7.72584482896296	-5.23738625840637	0.330155672560911	0.930217325205897	DVL2
ENSG00000123201	0.105240326666671	6.44801957892593	-5.07647057539236	0.254179499093774	0.906411836270972	GUCY1B2
ENSG00000187272	0.0828456460000035	6.30569664594444	-5.15715651557386	0.289125460138262	0.920134233584576	KRTAP9-8
ENSG00000141200	0.0992059426666714	6.31583346411111	-5.10481823875665	0.26582501645308	0.909433083596505	KIF2B
ENSG00000077238	0.0075419440000104	8.98760654462963	-5.67142545790163	0.97475489808866	0.998652051145874	IL4R
ENSG00000152223	0.0362185180000019	6.17691564951852	-5.547874495114	0.603082389578477	0.9738577849	KIAA1632
ENSG00000136280	-0.165553698666664	7.46369526987037	-5.48531814562223	0.523575918594449	0.967825183292471	CCM2
ENSG00000179698	0.0645470076666701	6.15385014514815	-5.37452294677497	0.420580845517179	0.948175873860096	KIAA1875
ENSG00000131143	-0.0320003866666667	13.9810719705556	-5.65477160214894	0.846859586534889	0.995968206969557	COX4I1
ENSG00000197183	-0.124133549666662	5.97935113909259	-4.98153320406812	0.219447853852587	0.894680335072687	C20orf112
ENSG00000105875	0.317105173000005	7.60386392288889	-4.42227827695506	0.0981834047867661	0.784518560032566	WDR91
ENSG00000159231	-0.00510068433333455	7.53004778061111	-5.67174241600836	0.985937471541169	0.998652051145874	CBR3
